5 0.458
6 0.576
7 0.656
8 0.744
9 0.8
10 0.858
11 0.928
12 0.95
13 0.954
14 0.98
15 0.996
16 0.994
17 0.996
18 1
19 1
20 1
21 1
22 1
23 1
24 1
25 1
26 1
27 1
28 1
29 1
30 1
31 1
32 1
33 1
34 1
35 1
36 1
37 1
38 1
39 1
40 1
41 1
42 1
43 1
44 1
45 1
46 1
47 1
48 1
49 1
50 1
