17250753   17250753   25
17250755   17250753   3
17250755   17250755   19
17250755   17250759   1
17250755   17250763   1
17250755   17284579   1
17250757   17250753   3
17250757   17250757   19
17250757   17250759   1
17250757   17250765   1
17250757   17284581   1
17250759   17250755   2
17250759   17250757   2
17250759   17250759   17
17250759   17250767   2
17250759   17284583   2
17250761   17250753   3
17250761   17250761   19
17250761   17250763   1
17250761   17250765   1
17250761   17284585   1
17250763   17250755   2
17250763   17250761   2
17250763   17250763   17
17250763   17250767   2
17250763   17284587   2
17250765   17250757   2
17250765   17250761   2
17250765   17250765   17
17250765   17250767   2
17250765   17284589   2
17250767   17250759   1
17250767   17250763   1
17250767   17250765   1
17250767   17250767   19
17250767   17284591   3
17250769   17250753   1
17250769   17250769   23
17250769   18299345   1
17250771   17250755   2
17250771   17250769   4
17250771   17250771   15
17250771   17250775   1
17250771   17250779   1
17250771   17284595   1
17250771   18299347   1
17250773   17250757   2
17250773   17250769   4
17250773   17250773   15
17250773   17250775   1
17250773   17250781   1
17250773   17284597   1
17250773   18299349   1
17250775   17250759   3
17250775   17250771   3
17250775   17250773   3
17250775   17250775   11
17250775   17250783   2
17250775   17284599   2
17250775   18299351   1
17250777   17250761   2
17250777   17250769   4
17250777   17250777   15
17250777   17250779   1
17250777   17250781   1
17250777   17284601   1
17250777   18299353   1
17250779   17250763   3
17250779   17250771   3
17250779   17250777   3
17250779   17250779   11
17250779   17250783   2
17250779   17284603   2
17250779   18299355   1
17250781   17250765   3
17250781   17250773   3
17250781   17250777   3
17250781   17250781   11
17250781   17250783   2
17250781   17284605   2
17250781   18299357   1
17250783   17250767   4
17250783   17250775   2
17250783   17250779   2
17250783   17250781   2
17250783   17250783   11
17250783   17284607   3
17250783   18299359   1
17284577   17250753   3
17284577   17284577   19
17284577   17284579   1
17284577   17284581   1
17284577   17284585   1
17284579   17250755   2
17284579   17284577   2
17284579   17284579   17
17284579   17284583   2
17284579   17284587   2
17284581   17250757   2
17284581   17284577   2
17284581   17284581   17
17284581   17284583   2
17284581   17284589   2
17284583   17250759   1
17284583   17284579   1
17284583   17284581   1
17284583   17284583   19
17284583   17284591   3
17284585   17250761   2
17284585   17284577   2
17284585   17284585   17
17284585   17284587   2
17284585   17284589   2
17284587   17250763   1
17284587   17284579   1
17284587   17284585   1
17284587   17284587   19
17284587   17284591   3
17284589   17250765   1
17284589   17284581   1
17284589   17284585   1
17284589   17284589   19
17284589   17284591   3
17284591   17284591   25
17284593   17250769   3
17284593   17284577   1
17284593   17284593   17
17284593   17284595   1
17284593   17284597   1
17284593   17284601   1
17284593   18299345   1
17284595   17250771   2
17284595   17284579   2
17284595   17284593   3
17284595   17284595   13
17284595   17284599   2
17284595   17284603   2
17284595   18299347   1
17284597   17250773   2
17284597   17284581   2
17284597   17284593   3
17284597   17284597   13
17284597   17284599   2
17284597   17284605   2
17284597   18299349   1
17284599   17250775   1
17284599   17284583   3
17284599   17284595   2
17284599   17284597   2
17284599   17284599   13
17284599   17284607   3
17284599   18299351   1
17284601   17250777   2
17284601   17284585   2
17284601   17284593   3
17284601   17284601   13
17284601   17284603   2
17284601   17284605   2
17284601   18299353   1
17284603   17250779   1
17284603   17284587   3
17284603   17284595   2
17284603   17284601   2
17284603   17284603   13
17284603   17284607   3
17284603   18299355   1
17284605   17250781   1
17284605   17284589   3
17284605   17284597   2
17284605   17284601   2
17284605   17284605   13
17284605   17284607   3
17284605   18299357   1
17284607   17284591   4
17284607   17284599   1
17284607   17284603   1
17284607   17284605   1
17284607   17284607   17
17284607   18299359   1
18299329   17250753   1
18299329   18299329   23
18299329   18299345   1
18299331   17250755   1
18299331   17284579   1
18299331   18299329   3
18299331   18299331   17
18299331   18299335   1
18299331   18299339   1
18299331   18299347   1
18299333   17250757   1
18299333   17284581   1
18299333   18299329   3
18299333   18299333   17
18299333   18299335   1
18299333   18299341   1
18299333   18299349   1
18299335   17250759   1
18299335   17284583   2
18299335   18299331   2
18299335   18299333   2
18299335   18299335   15
18299335   18299343   2
18299335   18299351   1
18299337   17250761   1
18299337   17284585   1
18299337   18299329   3
18299337   18299337   17
18299337   18299339   1
18299337   18299341   1
18299337   18299353   1
18299339   17250763   1
18299339   17284587   2
18299339   18299331   2
18299339   18299337   2
18299339   18299339   15
18299339   18299343   2
18299339   18299355   1
18299341   17250765   1
18299341   17284589   2
18299341   18299333   2
18299341   18299337   2
18299341   18299341   15
18299341   18299343   2
18299341   18299357   1
18299343   17250767   1
18299343   17284591   3
18299343   18299335   1
18299343   18299339   1
18299343   18299341   1
18299343   18299343   17
18299343   18299359   1
18299345   18299345   25
18299347   17284595   1
18299347   18299331   1
18299347   18299345   4
18299347   18299347   17
18299347   18299351   1
18299347   18299355   1
18299349   17284597   1
18299349   18299333   1
18299349   18299345   4
18299349   18299349   17
18299349   18299351   1
18299349   18299357   1
18299351   17284599   2
18299351   18299335   2
18299351   18299347   3
18299351   18299349   3
18299351   18299351   13
18299351   18299359   2
18299353   17284601   1
18299353   18299337   1
18299353   18299345   4
18299353   18299353   17
18299353   18299355   1
18299353   18299357   1
18299355   17284603   2
18299355   18299339   2
18299355   18299347   3
18299355   18299353   3
18299355   18299355   13
18299355   18299359   2
18299357   17284605   2
18299357   18299341   2
18299357   18299349   3
18299357   18299353   3
18299357   18299357   13
18299357   18299359   2
18299359   17284607   3
18299359   18299343   3
18299359   18299351   2
18299359   18299355   2
18299359   18299357   2
18299359   18299359   13
