25992423 25992423 25959655 25959655 25959655 25959655 26057959 25992423 25992423 25992423 25992423 26123495 25992423 25992423 25992423 25992423 17612271 25992423 25992423 25992423 25992423 25468135 25992423 25992423 25992423 25992423 
25992423 25992423 25959655 25959655 25959655 25959655 26057959 25992423 25992423 25992423 25992423 26123495 25992423 25992423 25992423 25992423 17612271 25992423 25992423 25992423 25992423 25468135 25992423 25992423 25992423 25992423 
25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 
26057959 26057959 26057959 26025191 26025191 26025191 26057959 26057959 25992423 25992423 25992423 26189031 26189031 26057959 26057959 26057959 17677807 17677807 26057959 26057959 26057959 25533671 25533671 26057959 26057959 26057959 
26123495 26123495 26090727 26123495 26090727 26090727 26189031 26123495 26189031 26123495 26123495 26123495 25992423 26123495 25992423 25992423 17743343 26123495 17743343 26123495 26123495 25599207 26123495 25599207 26123495 26123495 
17612271 17612271 17579503 17579503 17612271 17579503 17677807 17612271 17612271 17677807 17612271 17743343 17612271 17612271 17743343 17612271 17612271 17603815 17603815 17612271 25992423 17087983 17612271 17612271 17087983 17612271 
25468135 25468135 25435367 25435367 25435367 25468135 25533671 25468135 25468135 25468135 25468135 25599207 25468135 25468135 25468135 25468135 17087983 25468135 25468135 25468135 17079527 25468135 25468135 25468135 25992423 25468135 
25992423 25992423 25959655 25959655 25959655 25959655 26057959 25992423 25992423 25992423 25992423 26123495 25992423 25992423 25992423 25992423 17612271 25992423 25992423 25992423 25992423 25468135 25992423 25992423 25992423 25992423 
25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 25959655 
26057959 26057959 26057959 26025191 26025191 26025191 26057959 26057959 25992423 25992423 25992423 26189031 26189031 26057959 26057959 26057959 17677807 17677807 26057959 26057959 26057959 25533671 25533671 26057959 26057959 26057959 
26123495 26123495 26090727 26123495 26090727 26090727 26189031 26123495 26189031 26123495 26123495 26123495 25992423 26123495 25992423 25992423 17743343 26123495 17743343 26123495 26123495 25599207 26123495 25599207 26123495 26123495 
17612271 17612271 17579503 17579503 17612271 17579503 17677807 17612271 17612271 17677807 17612271 17743343 17612271 17612271 17743343 17612271 17612271 17603815 17603815 17612271 25992423 17087983 17612271 17612271 17087983 17612271 
25468135 25468135 25435367 25435367 25435367 25468135 25533671 25468135 25468135 25468135 25468135 25599207 25468135 25468135 25468135 25468135 17087983 25468135 25468135 25468135 17079527 25468135 25468135 25468135 25992423 25468135 
