34401   34401   16
34403   34401   2
34403   34403   12
34403   34407   1
34403   34675   1
34405   34401   2
34405   34405   12
34405   34407   1
34405   34677   1
34407   34403   1
34407   34405   1
34407   34407   12
34407   34679   2
34409   34401   1
34409   34409   14
34409   38505   1
34411   34403   2
34411   34409   3
34411   34411   8
34411   34415   1
34411   34683   1
34411   38507   1
34413   34405   2
34413   34409   3
34413   34413   8
34413   34415   1
34413   34685   1
34413   38509   1
34415   34407   3
34415   34411   2
34415   34413   2
34415   34415   6
34415   34687   2
34415   38511   1
34673   34401   2
34673   34673   12
34673   34675   1
34673   34677   1
34675   34403   1
34675   34673   1
34675   34675   12
34675   34679   2
34677   34405   1
34677   34673   1
34677   34677   12
34677   34679   2
34679   34679   16
34681   34409   2
34681   34673   1
34681   34681   10
34681   34683   1
34681   34685   1
34681   38505   1
34683   34411   1
34683   34675   2
34683   34681   2
34683   34683   8
34683   34687   2
34683   38507   1
34685   34413   1
34685   34677   2
34685   34681   2
34685   34685   8
34685   34687   2
34685   38509   1
34687   34679   3
34687   34683   1
34687   34685   1
34687   34687   10
34687   38511   1
38497   34401   1
38497   38497   14
38497   38505   1
38499   34403   1
38499   34675   1
38499   38497   2
38499   38499   10
38499   38503   1
38499   38507   1
38501   34405   1
38501   34677   1
38501   38497   2
38501   38501   10
38501   38503   1
38501   38509   1
38503   34407   1
38503   34679   2
38503   38499   1
38503   38501   1
38503   38503   10
38503   38511   1
38505   38505   16
38507   34683   1
38507   38499   1
38507   38505   3
38507   38507   10
38507   38511   1
38509   34685   1
38509   38501   1
38509   38505   3
38509   38509   10
38509   38511   1
38511   34687   2
38511   38503   2
38511   38507   2
38511   38509   2
38511   38511   8
