2.000000000000000000e+00 1.366782273158329009e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 1.542235071868977014e-01 1.542409999999999892e-01 8.500000000000000611e-05
4.000000000000000000e+00 1.614954080606909592e-01 1.614669999999999994e-01 6.899999999999999667e-05
5.000000000000000000e+00 1.642007966451695111e-01 1.642599999999999894e-01 5.800000000000000034e-05
6.000000000000000000e+00 1.646342370842793779e-01 1.646970000000000101e-01 5.800000000000000034e-05
7.000000000000000000e+00 1.638607759963770505e-01 1.638489999999999946e-01 9.399999999999999448e-05
8.000000000000000000e+00 1.624248136487239647e-01 1.623350000000000071e-01 1.100000000000000039e-04
9.000000000000000000e+00 1.606241562537095158e-01 1.606170000000000098e-01 1.039999999999999936e-04
1.000000000000000000e+01 1.586298210703220857e-01 1.597600000000000131e-01 4.049999999999999781e-04
1.100000000000000000e+01 1.565434419582798498e-01 1.559039999999999870e-01 3.959999999999999762e-04
1.200000000000000000e+01 1.544268011076290747e-01 1.547379999999999867e-01 2.200000000000000078e-04
1.300000000000000000e+01 1.523179041219835383e-01 1.529359999999999886e-01 1.930000000000000021e-04
1.400000000000000000e+01 1.502401398331008053e-01 1.523470000000000102e-01 3.220000000000000206e-04
