531921213948673
1 -1 -1 -1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948707
1 1 -1 -1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948709
1 -1 1 -1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948711
1 1 1 -1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948713
1 -1 -1 1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948715
1 1 -1 1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948717
1 -1 1 1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948719
1 1 1 1 -1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948721
1 -1 -1 -1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948723
1 1 -1 -1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948725
1 -1 1 -1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948727
1 1 1 -1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948729
1 -1 -1 1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948731
1 1 -1 1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948733
1 -1 1 1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948735
1 1 1 1 1 1 -1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948737
1 -1 -1 -1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948739
1 1 -1 -1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948741
1 -1 1 -1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948743
1 1 1 -1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948745
1 -1 -1 1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948747
1 1 -1 1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948749
1 -1 1 1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948751
1 1 1 1 -1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948753
1 -1 -1 -1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948755
1 1 -1 -1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948757
1 -1 1 -1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948759
1 1 1 -1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948761
1 -1 -1 1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948763
1 1 -1 1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948765
1 -1 1 1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948767
1 1 1 1 1 -1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948769
1 -1 -1 -1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948771
1 1 -1 -1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948773
1 -1 1 -1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948775
1 1 1 -1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948777
1 -1 -1 1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948779
1 1 -1 1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948781
1 -1 1 1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948783
1 1 1 1 -1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948785
1 -1 -1 -1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948787
1 1 -1 -1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948789
1 -1 1 -1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948791
1 1 1 -1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948793
1 -1 -1 1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948795
1 1 -1 1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948797
1 -1 1 1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213948799
1 1 1 1 1 1 1 
-1 1 1 -1 -1 -1 -1 
-1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965185
1 -1 -1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965187
1 1 -1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965189
1 -1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965191
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965193
1 -1 -1 1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965195
1 1 -1 1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965197
1 -1 1 1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965199
1 1 1 1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965201
1 -1 -1 -1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965203
1 1 -1 -1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965205
1 -1 1 -1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965207
1 1 1 -1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965209
1 -1 -1 1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965211
1 1 -1 1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965213
1 -1 1 1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965215
1 1 1 1 1 -1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965217
1 -1 -1 -1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965219
1 1 -1 -1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965221
1 -1 1 -1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965223
1 1 1 -1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965225
1 -1 -1 1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965227
1 1 -1 1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965229
1 -1 1 1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965231
1 1 1 1 -1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965233
1 -1 -1 -1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965235
1 1 -1 -1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965237
1 -1 1 -1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965239
1 1 1 -1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965241
1 -1 -1 1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965243
1 1 -1 1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965245
1 -1 1 1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965247
1 1 1 1 1 1 -1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965249
1 -1 -1 -1 -1 -1 1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965251
1 1 -1 -1 -1 -1 1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965253
1 -1 1 -1 -1 -1 1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965255
1 1 1 -1 -1 -1 1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965257
1 -1 -1 1 -1 -1 1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965259
1 1 -1 1 -1 -1 1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 
-1 -1 -1 1 1 1 1 

531921213965261
1 -1 1 1 -1 -1 1 
1 1 1 -1 -1 -1 -1 
1 1 1 -1 -1 -1 -1 
