52348642177
1 -1 -1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642179
1 1 -1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642181
1 -1 1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642183
1 1 1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642185
1 -1 -1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642187
1 1 -1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642189
1 -1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642191
1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642193
1 -1 -1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642195
1 1 -1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642197
1 -1 1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642199
1 1 1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642201
1 -1 -1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642203
1 1 -1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642205
1 -1 1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642207
1 1 1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642209
1 -1 -1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642211
1 1 -1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642213
1 -1 1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642215
1 1 1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642217
1 -1 -1 1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642219
1 1 -1 1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642221
1 -1 1 1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642223
1 1 1 1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642225
1 -1 -1 -1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642227
1 1 -1 -1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642229
1 -1 1 -1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642231
1 1 1 -1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642233
1 -1 -1 1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642235
1 1 -1 1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642237
1 -1 1 1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348642239
1 1 1 1 1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908481
1 -1 -1 -1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908483
1 1 -1 -1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908485
1 -1 1 -1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908487
1 1 1 -1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908489
1 -1 -1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908491
1 1 -1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908493
1 -1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908495
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908497
1 -1 -1 -1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908499
1 1 -1 -1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908501
1 -1 1 -1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908503
1 1 1 -1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908505
1 -1 -1 1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908507
1 1 -1 1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908509
1 -1 1 1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908511
1 1 1 1 1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908513
1 -1 -1 -1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908515
1 1 -1 -1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908517
1 -1 1 -1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908519
1 1 1 -1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908521
1 -1 -1 1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908523
1 1 -1 1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908525
1 -1 1 1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908527
1 1 1 1 -1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908529
1 -1 -1 -1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908531
1 1 -1 -1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908533
1 -1 1 -1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908535
1 1 1 -1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908537
1 -1 -1 1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908539
1 1 -1 1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908541
1 -1 1 1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

52348908543
1 1 1 1 1 1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
1 1 1 1 -1 -1 
-1 -1 -1 -1 1 1 
-1 -1 -1 -1 1 1 

53439161217
1 -1 -1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161219
1 1 -1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161221
1 -1 1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161223
1 1 1 -1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161225
1 -1 -1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161227
1 1 -1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161229
1 -1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161231
1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161233
1 -1 -1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161235
1 1 -1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161237
1 -1 1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161239
1 1 1 -1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161241
1 -1 -1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161243
1 1 -1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161245
1 -1 1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161247
1 1 1 1 1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161249
1 -1 -1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161251
1 1 -1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161253
1 -1 1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161255
1 1 1 -1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161257
1 -1 -1 1 -1 1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
-1 1 1 1 -1 -1 
1 -1 -1 -1 1 1 
1 -1 -1 -1 1 1 

53439161259
