6.433880000000005150e-01	5.618516522179197933e-04
2.095909999999999163e-01	3.128187456019979203e-04
8.057299999999986695e-02	1.991440242638519982e-04
3.354900000000004406e-02	1.253067260764559267e-04
1.521099999999998842e-02	8.393642772956764336e-05
7.391999999999997531e-03	5.832000000000133898e-05
3.815999999999998647e-03	4.081420218502191131e-05
2.068999999999998358e-03	2.892622339677003668e-05
1.213000000000000319e-03	2.146662292956389277e-05
7.420000000000001464e-04	1.624080970887752324e-05
4.730000000000005467e-04	1.247010825935421037e-05
3.150000000000001215e-04	8.797249570179068118e-06
2.370000000000000687e-04	8.097184695930499806e-06
1.709999999999999281e-04	6.389984350528636649e-06
1.299999999999999344e-04	4.993746088859226452e-06
1.049999999999999366e-04	4.119599495096208422e-06
8.800000000000001126e-05	2.998649696113312928e-06
7.900000000000000934e-05	3.160696125855736527e-06
6.900000000000001022e-05	3.160696125855724668e-06
5.900000000000000432e-05	1.731790980459083155e-06
5.599999999999999916e-05	2.448754785600143119e-06
4.999999999999998207e-05	1.731790980459160870e-06
4.699999999999998369e-05	1.731790980459090355e-06
4.399999999999999208e-05	1.731790980459142235e-06
4.099999999999999370e-05	1.731790980459152188e-06
3.799999999999998854e-05	2.448754785599748826e-06
3.199999999999999178e-05	0.000000000000000000e+00
3.199999999999999178e-05	0.000000000000000000e+00
3.199999999999999178e-05	1.731790980459170823e-06
2.900000000000000356e-05	0.000000000000000000e+00
2.900000000000000356e-05	1.731790980458976852e-06
2.599999999999999840e-05	9.999499987500087609e-07
2.499999999999999781e-05	1.414072133945029753e-06
2.300000000000000002e-05	9.999499987499958436e-07
2.200000000000000282e-05	9.999499987499388807e-07
2.099999999999999884e-05	1.731790980459012851e-06
1.800000000000000384e-05	0.000000000000000000e+00
1.800000000000000384e-05	9.999499987501885436e-07
1.700000000000000325e-05	9.999499987499858910e-07
1.600000000000000266e-05	9.999499987500409481e-07
1.500000000000000207e-05	9.999499987501345453e-07
1.400000000000000148e-05	0.000000000000000000e+00
1.400000000000000148e-05	1.414072133945013871e-06
1.200000000000000030e-05	0.000000000000000000e+00
1.200000000000000030e-05	9.999499987501059579e-07
1.100000000000000141e-05	9.999499987499962672e-07
1.000000000000000082e-05	1.731790980459051391e-06
7.000000000000000742e-06	1.414072133945034624e-06
5.000000000000000409e-06	1.414072133945017683e-06
3.000000000000000076e-06	0.000000000000000000e+00
3.000000000000000076e-06	9.999499987499602683e-07
1.999999999999999909e-06	9.999499987501569917e-07
9.999999999999999547e-07	0.000000000000000000e+00
9.999999999999999547e-07	0.000000000000000000e+00
9.999999999999999547e-07	0.000000000000000000e+00
9.999999999999999547e-07	0.000000000000000000e+00
9.999999999999999547e-07	0.000000000000000000e+00
9.999999999999999547e-07	9.999499987500534419e-07
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
