0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.090909090909105039e-02 1.366782273158329009e-01 1.542235071868977014e-01 1.614954080606909592e-01 1.642007966451695111e-01 1.646342370842793779e-01 1.638607759963770505e-01 1.624248136487239647e-01 1.606241562537095158e-01 1.586298210703220857e-01 1.565434419582798498e-01 1.544268011076290747e-01 1.523179041219835383e-01 1.502401398331008053e-01 1.482076994612118170e-01 1.462288840294793113e-01 1.443081758739683806e-01 1.424475643090860055e-01 1.406474092027573120e-01 1.389070117106506741e-01 1.372249957705234946e-01 1.355995652314359035e-01 1.340286780642997444e-01 1.325101646053049587e-01 1.310418076344831428e-01 1.296213962120064123e-01 1.282467613549496122e-01 1.269157990928903024e-01 1.256264847325635481e-01 1.243768810015516424e-01 1.231651419444750317e-01 1.219895138931761380e-01 1.208483344466553255e-01 1.197400301248970900e-01 1.186631131683348883e-01 1.176161778174974470e-01 1.165978963093201592e-01 1.156070147560492867e-01 1.146423490219267149e-01 1.137027806762748172e-01 1.127872530752069835e-01 1.118947676052026718e-01 1.110243801082038129e-01 1.101751974982013715e-01 1.093463745723991520e-01 1.085371110153462437e-01 1.077466485911390270e-01 1.069742685166910068e-01 1.062192890077279239e-01 1.054810629884072037e-01 1.047589759551313948e-01 1.040524439850754046e-01 1.033609118800908888e-01 1.026838514369634581e-01 1.020207598353668477e-01 1.013711581352914060e-01 1.007345898762099790e-01 1.001106197706784773e-01 9.949883248560364990e-02 9.889883150479694685e-02 9.831023806694538791e-02 9.773269017351249310e-02 9.716584166149555557e-02 9.660936133635078527e-02 9.606293216073780172e-02 9.552625049506713317e-02 9.499902538614235503e-02 9.448097790047493838e-02 9.397184049908635650e-02 9.347135645091286804e-02 9.297927928206595194e-02 9.249537225848258881e-02 9.201940789966400747e-02 9.155116752134551117e-02 9.109044080515293906e-02 9.063702539341300657e-02 9.019072650742820940e-02 8.975135658766575375e-02 8.931873495440212363e-02 8.889268748749368232e-02 8.847304632403074631e-02 8.805964957271550375e-02 8.765234104390307035e-02 8.725096999431203315e-02 8.685539088548366315e-02 8.646546315512226855e-02 8.608105100053975445e-02 8.570202317344310927e-02 8.532825278538791469e-02 8.495961712325261761e-02 8.459599747412660520e-02 8.423727895906196750e-02 8.388335037516847503e-02 8.353410404555405844e-02 8.318943567667336225e-02 8.284924422264150490e-02 8.251343175612968484e-02 8.218190334546660036e-02 8.185456693759429747e-02 8.153133324656125502e-02
0.000000000000000000e+00 1.178308586619268850e-01 1.438212692829211603e-01 1.534834457479237191e-01 1.570200569707280724e-01 1.577955019409068571e-01 1.571973441001836003e-01 1.558801104481893907e-01 1.541813870321341318e-01 1.522864276377968729e-01 1.503013704156527242e-01 1.482887766555139875e-01 1.462860904757383729e-01 1.443157588485135534e-01 1.423910275979515250e-01 1.405193819844843262e-01 1.387046502509151624e-01 1.369483213505170438e-01 1.352503869694487992e-01 1.336098882097140894e-01 1.320252749060698561e-01 1.304946438597698322e-01 1.290158975851755097e-01 1.275868501824817258e-01 1.262052976554883799e-01 1.248690641141757540e-01 1.235760315174779800e-01 1.223241581374491238e-01 1.211114892855713610e-01 1.199361627406595465e-01 1.187964105701743156e-01 1.176905585241330154e-01 1.166170238262914660e-01 1.155743119401680952e-01 1.145610127141893919e-01 1.135757961880048406e-01 1.126174082554689537e-01 1.116846663182976540e-01 1.107764550206924437e-01 1.098917221240252040e-01 1.090294745586629643e-01 1.081887746742544731e-01 1.073687366988745895e-01 1.065685234097227818e-01 1.057873430128448700e-01 1.050244462258588252e-01 1.042791235553741647e-01 1.035507027594811946e-01 1.028385464849363995e-01 1.021420500684050436e-01 1.014606394911707898e-01 1.007937694769427406e-01 1.001409217228282911e-01 9.950160325395607241e-02 9.887534489281402106e-02 9.826169983486854331e-02 9.766024232261960591e-02 9.707056641075562098e-02 9.649228481562488469e-02 9.592502784270717786e-02 9.536844238628283676e-02 9.482219099588973243e-02 9.428595100464043366e-02 9.375941371477514164e-02 9.324228363627440341e-02 9.273427777459808397e-02 9.223512496400831928e-02 9.174456524314167361e-02 9.126234926980369977e-02 9.078823777218536506e-02 9.032200103389853574e-02 8.986341841046974199e-02 8.941227787507721736e-02 8.896837559151105079e-02 8.853151551247551154e-02 8.810150900151736408e-02 8.767817447695991362e-02 8.726133707639371906e-02 8.685082834032586963e-02 8.644648591374626267e-02 8.604815326442427637e-02 8.565567941685903186e-02 8.526891870087061065e-02 8.488773051389686408e-02 8.451197909613861192e-02 8.414153331773921440e-02 8.377626647724678577e-02 8.341605611067515191e-02 8.306078381051085202e-02 8.271033505405345210e-02 8.236459904055126735e-02 8.202346853657760395e-02 8.168683972919532632e-02 8.135461208642336128e-02 8.102668822459724307e-02 8.070297378222457407e-02 8.038337729996214431e-02 8.006781010636343510e-02 7.975618620908597745e-02 7.944842219123604554e-02 7.914443711258478675e-02
0.000000000000000000e+00 1.243657632535868363e-01 1.395022809192630886e-01 1.455175764425329366e-01 1.475149766262396911e-01 1.476537625475586868e-01 1.468514822278338405e-01 1.455519545118881819e-01 1.439887576506697631e-01 1.422921396377264669e-01 1.405376709396525259e-01 1.387703318997618451e-01 1.370172372851715670e-01 1.352947135684698932e-01 1.336124030999854551e-01 1.319757271514672148e-01 1.303874065188128650e-01 1.288484225033902364e-01 1.273586359753089425e-01 1.259171923622579570e-01 1.245227897639583636e-01 1.231738579629763075e-01 1.218686785327809385e-01 1.206054655001901343e-01 1.193824193078703022e-01 1.181977625492494077e-01 1.170497631804353622e-01 1.159367490932713407e-01 1.148571167198235710e-01 1.138093355190060718e-01 1.127919496366635022e-01 1.118035776447705576e-01 1.108429109972102200e-01 1.099087116516878071e-01 1.089998091747680364e-01 1.081150975530390523e-01 1.072535318664031845e-01 1.064141249316565840e-01 1.055959439902244279e-01 1.047981074893448161e-01 1.040197819884134400e-01 1.032601792096237148e-01 1.025185532431248658e-01 1.017941979106332662e-01 1.010864442870645918e-01 1.003946583767614253e-01 9.971823893895215285e-02 9.905661545578092753e-02 9.840924623558389150e-02 9.777561664370149064e-02 9.715523745304088798e-02 9.654764330671161687e-02 9.595239128526855676e-02 9.536905957141761370e-02 9.479724620536500446e-02 9.423656792439916163e-02 9.368665908067386194e-02 9.314717063154887011e-02 9.261776919723208046e-02 9.209813618083917408e-02 9.158796694631909929e-02 9.108697005007193592e-02 9.059486652232939807e-02 9.011138919473560271e-02 8.963628207077400933e-02 8.916929973598997083e-02 8.871020680516528145e-02 8.825877740381715686e-02 8.781479468161790258e-02 8.737805035548074084e-02 8.694834428026998463e-02 8.652548404521942516e-02 8.610928459428868198e-02 8.569956786884669331e-02 8.529616247115789918e-02 8.489890334729355281e-02 8.450763148816387016e-02 8.412219364748896311e-02 8.374244207559189412e-02 8.336823426799511161e-02 8.299943272786125537e-02 8.263590474140170006e-02 8.227752216543671171e-02 8.192416122632650843e-02 8.157570232959077128e-02 8.123202987954536436e-02 8.089303210833209690e-02 8.055860091380206978e-02 8.022863170568639291e-02 7.990302325959108831e-02 7.958167757832479428e-02 7.926449976015126353e-02 7.895139787355809347e-02 7.864228283815599685e-02 7.833706831136866278e-02 7.803567058059002193e-02 7.773800846047851376e-02 7.744400319512856345e-02 7.715357836482972242e-02 7.686665979717399733e-02 7.658317548226267757e-02
0.000000000000000000e+00 1.226021521565390238e-01 1.311842864423030663e-01 1.352847327411927925e-01 1.366055581357135118e-01 1.365957754977928928e-01 1.358895838012215140e-01 1.348031768686495102e-01 1.335078707332766346e-01 1.321018668395613771e-01 1.306436857573796129e-01 1.291691126641112408e-01 1.277003521833315336e-01 1.262512288168673447e-01 1.248302630649910094e-01 1.234425524404626495e-01 1.220909538236100156e-01 1.207768439263255944e-01 1.195006178443569489e-01 1.182620210952423090e-01 1.170603735902694398e-01 1.158947222112199915e-01 1.147639454859531449e-01 1.136668256963454526e-01 1.126020985919087281e-01 1.115684875580731372e-01 1.105647269101462937e-01 1.095895775353449286e-01 1.086418371284600948e-01 1.077203465998433085e-01 1.068239937740046441e-01 1.059517151760450693e-01 1.051024964772119263e-01 1.042753720105549231e-01 1.034694236531058520e-01 1.026837792886430289e-01 1.019176110055076689e-01 1.011701331406703597e-01 1.004406002497094663e-01 9.972830505925056599e-02 9.903257644155616379e-02 9.835277743853099164e-02 9.768830335334199866e-02 9.703857992122577603e-02 9.640306156621425426e-02 9.578122974701197556e-02 9.517259139275535684e-02 9.457667742762210228e-02 9.399304138202224657e-02 9.342125808728340974e-02 9.286092245022381508e-02 9.231164830369598118e-02 9.177306732903001141e-02 9.124482804629296950e-02 9.072659486831746722e-02 9.021804721454440568e-02 8.971887868090999696e-02 8.922879626213819915e-02 8.874751962299320951e-02 8.827478041525638197e-02 8.781032163735502660e-02 8.735389703377793857e-02 8.690527053159446957e-02 8.646421571156526209e-02 8.603051531151251208e-02 8.560396075975851282e-02 8.518435173662119997e-02 8.477149576206932657e-02 8.436520780779332984e-02 8.396530993205941762e-02 8.357163093583896973e-02 8.318400603880160560e-02 8.280227657388461449e-02 8.242628969920717807e-02 8.205589812621449930e-02 8.169095986301289081e-02 8.133133797191327563e-02 8.097690034028426354e-02 8.062751946388047042e-02 8.028307224185560198e-02 7.994343978273910079e-02 7.960850722070855756e-02 7.927816354151029365e-02 7.895230141745235297e-02 7.863081705092522800e-02 7.831361002593006937e-02 7.800058316715363649e-02 7.769164240613002370e-02 7.738669665408570708e-02 7.708565768107300542e-02 7.678844000104034784e-02 7.649496076248785137e-02 7.620513964440311927e-02 7.591889875716939518e-02 7.563616254818528173e-02 7.535685771191213966e-02 7.508091310412878805e-02 7.480825966015403061e-02 7.453883031681773907e-02 7.427255993799075640e-02 7.400938524347644432e-02
0.000000000000000000e+00 1.173212374097248878e-01 1.218225119362106312e-01 1.247959723244561614e-01 1.257861023952393520e-01 1.257925392829430944e-01 1.252635803103248069e-01 1.244293047110759387e-01 1.234182882598308106e-01 1.223066174081608448e-01 1.211411442909028358e-01 1.199515247962157360e-01 1.187568694781920842e-01 1.175696084313949674e-01 1.163978295584762179e-01 1.152467405399377753e-01 1.141196081877643431e-01 1.130183759624046047e-01 1.119440778177064333e-01 1.108971200938649870e-01 1.098774761660687993e-01 1.088848223758829281e-01 1.079186338262926315e-01 1.069782523658745488e-01 1.060629350721979947e-01 1.051718889194248607e-01 1.043042955702765395e-01 1.034593290553504907e-01 1.026361682977641188e-01 1.018340058836442186e-01 1.010520540887002161e-01 1.002895488950124037e-01 9.954575253493413989e-02 9.881995495703121968e-02 9.811147450588431074e-02 9.741965803223384679e-02 9.674388059449490207e-02 9.608354487170678304e-02 9.543808037742707029e-02 9.480694254136123877e-02 9.418961170839479369e-02 9.358559209189343253e-02 9.299441070840985812e-02 9.241561631366590479e-02 9.184877835412108560e-02 9.129348594425656938e-02 9.074934687657087995e-02 9.021598666886743167e-02 8.969304765165098114e-02 8.918018809710748229e-02 8.867708139014340851e-02 8.818341524123085584e-02 8.769889094029426069e-02 8.722322265049176071e-02 8.675613674048643365e-02 8.629737115364344291e-02 8.584667481249497190e-02 8.540380705674932571e-02 8.496853711314011903e-02 8.454064359539403828e-02 8.411991403266472211e-02 8.370614442481183470e-02 8.329913882297246275e-02 8.289870893394146734e-02 8.250467374694481215e-02 8.211685918146049978e-02 8.173509775482168394e-02 8.135922826839780964e-02 8.098909551122579487e-02 8.062454998003554252e-02 8.026544761465692623e-02 7.991164954788498864e-02 7.956302186892039163e-02 7.921943539956344260e-02 7.888076548238232011e-02 7.854689178015439310e-02 7.821769808588108219e-02 7.789307214275753566e-02 7.757290547350892407e-02 7.725709321852791689e-02 7.694553398230385977e-02 7.663812968765792988e-02 7.633478543732907795e-02 7.603540938248187775e-02 7.573991259775136875e-02 7.544820896243653596e-02 7.516021504750380888e-02 7.487585000806951108e-02 7.459503548105383963e-02 7.431769548772848566e-02 7.404375634086990399e-02 7.377314655627886797e-02 7.350579676843338461e-02 7.324163965003105403e-02 7.298060983523613210e-02 7.272264384641602408e-02 7.246768002419390342e-02 7.221565846062694138e-02 7.196652093538224992e-02 7.172021085469859614e-02 7.147667319305495148e-02
0.000000000000000000e+00 1.107506603987584715e-01 1.126275906404553551e-01 1.148734252785522658e-01 1.156753647138227814e-01 1.157375924673879064e-01 1.153815026758885365e-01 1.147760658860964567e-01 1.140183951427674591e-01 1.131677386903917615e-01 1.122617813667433628e-01 1.113252129263362367e-01 1.103745495428334333e-01 1.094209927405905836e-01 1.084721961315427974e-01 1.075333942934015852e-01 1.066081442138308022e-01 1.056988236167791806e-01 1.048069724803237790e-01 1.039335310092502906e-01 1.030790078292036505e-01 1.022436003158040396e-01 1.014272815744913236e-01 1.006298638627223241e-01 9.985104516720721968e-02 9.909044360527741180e-02 9.834762294067500576e-02 9.762211155986544320e-02 9.691341659971897116e-02 9.622103445689156320e-02 9.554445858215498966e-02 9.488318522794958465e-02 9.423671764724428357e-02 9.360456911732084606e-02 9.298626507034524202e-02 9.238134454451873978e-02 9.178936111865987346e-02 9.120988345479852377e-02 9.064249554437964207e-02 9.008679673163111357e-02 8.954240157082782314e-02 8.900893956126421092e-02 8.848605479375326599e-02 8.797340553482047021e-02 8.747066376875711757e-02 8.697751471305126270e-02 8.649365631913541463e-02 8.601879876750440079e-02 8.555266396411465024e-02 8.509498504320089918e-02 8.464550588032471179e-02 8.420398061840028703e-02 8.377017320863233696e-02 8.334385696765300722e-02 8.292481415163521774e-02 8.251283554782196106e-02 8.210772008354150220e-02 8.170927445264364319e-02 8.131731275903830714e-02 8.093165617697062331e-02 8.055213262751770298e-02 8.017857647076143124e-02 7.981082821305340858e-02 7.944873422873988122e-02 7.909214649573392819e-02 7.874092234428575754e-02 7.839492421835159153e-02 7.805401944892897959e-02 7.771808003877178628e-02 7.738698245790931463e-02 7.706060744940623763e-02 7.673883984484219933e-02 7.642156838898683802e-02 7.610868557318939409e-02 7.580008747702071670e-02 7.549567361772280272e-02 7.519534680705375340e-02 7.489901301511370235e-02 7.460658124080388198e-02 7.431796338853713380e-02 7.403307415088178356e-02 7.375183089680670268e-02 7.347415356524733543e-02 7.319996456368060844e-02 7.292918867147724082e-02 7.266175294774690485e-02 7.239758664345796735e-02 7.213662111760310580e-02 7.187878975719175223e-02 7.162402790088417959e-02 7.137227276606583626e-02 7.112346337918495909e-02 7.087754050920025417e-02 7.063444660396134278e-02 7.039412572938230639e-02 7.015652351127144026e-02 6.992158707967488507e-02 6.968926501561667486e-02 6.945950730010352903e-02 6.923226526530334990e-02 6.900749154777108263e-02
0.000000000000000000e+00 1.039314986096797622e-01 1.040722070570579971e-01 1.058149123880258724e-01 1.064906610196998393e-01 1.066044411408542114e-01 1.063893423026989193e-01 1.059701603581135743e-01 1.054202993428472457e-01 1.047857455881184841e-01 1.040966070098165996e-01 1.033732304193615281e-01 1.026296872007916861e-01 1.018758723861167281e-01 1.011188247223178127e-01 1.003635861708861432e-01 9.961377763288081777e-02 9.887199378912570058e-02 9.814007932065482720e-02 9.741932544672160521e-02 9.671061181879636592e-02 9.601451026274998579e-02 9.533136146178700088e-02 9.466133217925121190e-02 9.400445831267878471e-02 9.336067751755383615e-02 9.272985407676848091e-02 9.211179795405033399e-02 9.150627945035649802e-02 9.091304051227522276e-02 9.033180347487901329e-02 8.976227782742651762e-02 8.920416544766784916e-02 8.865716464478712311e-02 8.812097327197976337e-02 8.759529111014840996e-02 8.707982167911865190e-02 8.657427359827285507e-02 8.607836159213155813e-02 8.559180721595793795e-02 8.511433936062995365e-02 8.464569458367066090e-02 8.418561730365803353e-02 8.373385988760884135e-02 8.329018265493215445e-02 8.285435381678629696e-02 8.242614936587722152e-02 8.200535292871846682e-02 8.159175558998355005e-02 8.118515569659989772e-02 8.078535864773905839e-02 8.039217667555509372e-02 8.000542862055348703e-02 7.962493970464390447e-02 7.925054130428255128e-02 7.888207072556774335e-02 7.851937098274375249e-02 7.816229058121448858e-02 7.781068330586948800e-02 7.746440801535325882e-02 7.712332844265001874e-02 7.678731300230945411e-02 7.645623460440864605e-02 7.612997047537684026e-02 7.580840198562655008e-02 7.549141448394625087e-02 7.517889713855518963e-02 7.487074278465499777e-02 7.456684777832922606e-02 7.426711185659340408e-02 7.397143800340877373e-02 7.367973232143576467e-02 7.339190390933569841e-02 7.310786474438613070e-02 7.282752957021620954e-02 7.255081578943389786e-02 7.227764336095432451e-02 7.200793470181021672e-02 7.174161459325600898e-02 7.147861009097900009e-02 7.121885043921682978e-02 7.096226698862084792e-02 7.070879311767586106e-02 7.045836415753747861e-02 7.021091732009387965e-02 6.996639162913487198e-02 6.972472785446037769e-02 6.948586844880499935e-02 6.924975748743611437e-02 6.901634061031414191e-02 6.878556496667265208e-02 6.855737916193771486e-02 6.833173320683616492e-02 6.810857846863727083e-02 6.788786762438514533e-02 6.766955461605761446e-02 6.745359460755295800e-02 6.723994394342014402e-02 6.702856010925850594e-02 6.681940169369082749e-02 6.661242835187064504e-02
0.000000000000000000e+00 9.733802797746782254e-02 9.630544489412640186e-02 9.768313100121051029e-02 9.826269180233693223e-02 9.841212260148413105e-02 9.830233358975881686e-02 9.802599528908872983e-02 9.763859829424414993e-02 9.717566820239087466e-02 9.666103902356748545e-02 9.611125051343150094e-02 9.553807038726591649e-02 9.495002853532530374e-02 9.435339425222011300e-02 9.375282198077850015e-02 9.315179091497272079e-02 9.255291170514401422e-02 9.195814488100362283e-02 9.136895913431308802e-02 9.078644774442268250e-02 9.021141532867438251e-02 8.964444321348985500e-02 8.908593918394747124e-02 8.853617567546467892e-02 8.799531931840098853e-02 8.746345394839916132e-02 8.694059863444048020e-02 8.642672187698530184e-02 8.592175284023217952e-02 8.542559027221729995e-02 8.493810961136372129e-02 8.445916866267910716e-02 8.398861214016117849e-02 8.352627530639578080e-02 8.307198689027495142e-02 8.262557142543025535e-02 8.218685112222923195e-02 8.175564736314311354e-02 8.133178189323586604e-02 8.091507776332296231e-02 8.050536007215181034e-02 8.010245654505299129e-02 7.970619797941147500e-02 7.931641858163329672e-02 7.893295621572204990e-02 7.855565257987229266e-02 7.818435332455986320e-02 7.781890812313130290e-02 7.745917070396424187e-02 7.710499885165644773e-02 7.675625438336075579e-02 7.641280310534936948e-02 7.607451475394944040e-02 7.574126292429939067e-02 7.541292498975193936e-02 7.508938201426573755e-02 7.477051865968764588e-02 7.445622308951149737e-02 7.414638687040919773e-02 7.384090487256711466e-02 7.353967516970927321e-02 7.324259893948681377e-02 7.294958036479237684e-02 7.266052653644805570e-02 7.237534735761774751e-02 7.209395545020669260e-02 7.181626606346958042e-02 7.154219698497332747e-02 7.127166845401711193e-02 7.100460307759404177e-02 7.074092574893775520e-02 7.048056356864706995e-02 7.022344576842576291e-02 6.996950363738274614e-02 6.971867045087420944e-02 6.947088140185586624e-02 6.922607353467125080e-02 6.898418568124242700e-02 6.874515839958628138e-02 6.850893391459289550e-02 6.827545606100160480e-02 6.804467022851345970e-02 6.781652330894816227e-02 6.759096364539973756e-02 6.736794098330323166e-02 6.714740642335415011e-02 6.692931237621169149e-02 6.671361251890728372e-02 6.650026175291501307e-02 6.628921616379912507e-02 6.608043298239230090e-02 6.587387054742854797e-02 6.566948826960172791e-02 6.546724659695346560e-02 6.526710698157611734e-02 6.506903184754309066e-02 6.487298456005818892e-02 6.467892939572239541e-02 6.448683151392453627e-02 6.429665692927621912e-02
