4.337969999999999882e-01	5.618516522179197933e-04
1.290179999999999938e-01	3.128187456019979203e-04
4.702399999999999636e-02	1.991440242638519982e-04
1.833800000000000013e-02	1.253067260764559267e-04
7.818999999999999562e-03	8.393642772956764336e-05
3.575999999999999752e-03	5.832000000000133898e-05
1.746999999999999855e-03	4.081420218502191131e-05
8.559999999999999901e-04	2.892622339677003668e-05
4.710000000000000102e-04	2.146662292956389277e-05
2.689999999999999791e-04	1.624080970887752324e-05
1.580000000000000187e-04	1.247010825935421037e-05
7.799999999999999859e-05	8.797249570179068118e-06
6.600000000000000506e-05	8.097184695930499806e-06
4.100000000000000047e-05	6.389984350528636649e-06
2.500000000000000120e-05	4.993746088859226452e-06
1.699999999999999987e-05	4.119599495096208422e-06
9.000000000000000228e-06	2.998649696113312928e-06
1.000000000000000082e-05	3.160696125855736527e-06
1.000000000000000082e-05	3.160696125855724668e-06
2.999999999999999652e-06	1.731790980459083155e-06
5.999999999999999305e-06	2.448754785600143119e-06
2.999999999999999652e-06	1.731790980459160870e-06
2.999999999999999652e-06	1.731790980459090355e-06
2.999999999999999652e-06	1.731790980459142235e-06
2.999999999999999652e-06	1.731790980459152188e-06
5.999999999999999305e-06	2.448754785599748826e-06
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
2.999999999999999652e-06	1.731790980459170823e-06
0.000000000000000000e+00	0.000000000000000000e+00
2.999999999999999652e-06	1.731790980458976852e-06
9.999999999999999547e-07	9.999499987500087609e-07
1.999999999999999909e-06	1.414072133945029753e-06
9.999999999999999547e-07	9.999499987499958436e-07
9.999999999999999547e-07	9.999499987499388807e-07
2.999999999999999652e-06	1.731790980459012851e-06
0.000000000000000000e+00	0.000000000000000000e+00
9.999999999999999547e-07	9.999499987501885436e-07
9.999999999999999547e-07	9.999499987499858910e-07
9.999999999999999547e-07	9.999499987500409481e-07
9.999999999999999547e-07	9.999499987501345453e-07
0.000000000000000000e+00	0.000000000000000000e+00
1.999999999999999909e-06	1.414072133945013871e-06
0.000000000000000000e+00	0.000000000000000000e+00
9.999999999999999547e-07	9.999499987501059579e-07
9.999999999999999547e-07	9.999499987499962672e-07
2.999999999999999652e-06	1.731790980459051391e-06
1.999999999999999909e-06	1.414072133945034624e-06
1.999999999999999909e-06	1.414072133945017683e-06
0.000000000000000000e+00	0.000000000000000000e+00
9.999999999999999547e-07	9.999499987499602683e-07
9.999999999999999547e-07	9.999499987501569917e-07
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
9.999999999999999547e-07	9.999499987500534419e-07
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00
