65447116929
1 -1 -1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116931
1 1 -1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116933
1 -1 1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116935
1 1 1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116937
1 -1 -1 1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116939
1 1 -1 1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116941
1 -1 1 1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116943
1 1 1 1 -1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116945
1 -1 -1 -1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116947
1 1 -1 -1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116949
1 -1 1 -1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116951
1 1 1 -1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116953
1 -1 -1 1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116955
1 1 -1 1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116957
1 -1 1 1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116959
1 1 1 1 1 -1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116961
1 -1 -1 -1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116963
1 1 -1 -1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116965
1 -1 1 -1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116967
1 1 1 -1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116969
1 -1 -1 1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116971
1 1 -1 1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116973
1 -1 1 1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116975
1 1 1 1 -1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116977
1 -1 -1 -1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116979
1 1 -1 -1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116981
1 -1 1 -1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116983
1 1 1 -1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116985
1 -1 -1 1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116987
1 1 -1 1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116989
1 -1 1 1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116991
1 1 1 1 1 1 
-1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116993
1 -1 -1 -1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116995
1 1 -1 -1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116997
1 -1 1 -1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447116999
1 1 1 -1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117001
1 -1 -1 1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117003
1 1 -1 1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117005
1 -1 1 1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117007
1 1 1 1 -1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117009
1 -1 -1 -1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117011
1 1 -1 -1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117013
1 -1 1 -1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117015
1 1 1 -1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117017
1 -1 -1 1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117019
1 1 -1 1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117021
1 -1 1 1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117023
1 1 1 1 1 -1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117025
1 -1 -1 -1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117027
1 1 -1 -1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117029
1 -1 1 -1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117031
1 1 1 -1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117033
1 -1 -1 1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117035
1 1 -1 1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117037
1 -1 1 1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117039
1 1 1 1 -1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117041
1 -1 -1 -1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117043
1 1 -1 -1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117045
1 -1 1 -1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117047
1 1 1 -1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117049
1 -1 -1 1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117051
1 1 -1 1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117053
1 -1 1 1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

65447117055
1 1 1 1 1 1 
1 1 -1 -1 -1 -1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 
-1 -1 1 1 1 1 

66537902209
1 -1 -1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902211
1 1 -1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902213
1 -1 1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902215
1 1 1 -1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902217
1 -1 -1 1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902219
1 1 -1 1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902221
1 -1 1 1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902223
1 1 1 1 -1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902225
1 -1 -1 -1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902227
1 1 -1 -1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902229
1 -1 1 -1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902231
1 1 1 -1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902233
1 -1 -1 1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902235
1 1 -1 1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902237
1 -1 1 1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902239
1 1 1 1 1 -1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902241
1 -1 -1 -1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902243
1 1 -1 -1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902245
1 -1 1 -1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902247
1 1 1 -1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902249
1 -1 -1 1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902251
1 1 -1 1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902253
1 -1 1 1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902255
1 1 1 1 -1 1 
-1 1 -1 -1 -1 -1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 
1 -1 1 1 1 1 

66537902257
1 -1 -1 -1 1 1 
-1 1 -1 -1 -1 -1 
