L4 0.405319 0.000118092 L1 0.40396 0.000472946
L4 0.399243 6.28518e-05 L2 0.36688 0.000573597
L4 0.40517 8.18653e-05 L3 0.406633 0.00053207
L4 0.404565 0.000119295 L4 0.403444 0.000900505
L4 0.399045 0.000167567 L5 0.371156 0.00120625
L4 0.385042 0.000187767 L6 0.293122 0.000918276
L4 0.40338 0.000183692 L7 0.399792 0.00124584
L4 0.374621 0.000165817 L8 0.284516 0.000627834
