2.000000000000000000e+00 2.703349282296649836e-01 2.703610000000000180e-01 9.699999999999999963e-05
3.000000000000000000e+00 1.592238976507452941e-01 1.593050000000000022e-01 8.100000000000000375e-05
4.000000000000000000e+00 9.958577246628229351e-02 9.952300000000000035e-02 7.399999999999999623e-05
5.000000000000000000e+00 6.511149399219909317e-02 6.514599999999999558e-02 6.200000000000000270e-05
6.000000000000000000e+00 4.405420856247310030e-02 4.406100000000000294e-02 4.199999999999999768e-05
7.000000000000000000e+00 3.063302782185450129e-02 3.066199999999999828e-02 4.199999999999999768e-05
8.000000000000000000e+00 2.178375022481119846e-02 2.181800000000000059e-02 3.399999999999999973e-05
9.000000000000000000e+00 1.578487312256509831e-02 1.575100000000000111e-02 4.399999999999999886e-05
1.000000000000000000e+01 1.162296714772349977e-02 1.130600000000000008e-02 1.299999999999999886e-04
1.100000000000000000e+01 8.678109637734399834e-03 8.798000000000000265e-03 1.610000000000000103e-04
1.200000000000000000e+01 6.558730798072400295e-03 6.596000000000000300e-03 8.000000000000000654e-05
1.300000000000000000e+01 5.010669017447400009e-03 4.977999999999999786e-03 1.140000000000000063e-04
1.400000000000000000e+01 3.865038401617500001e-03 3.782999999999999904e-03 5.399999999999999798e-05
